payment_id,customer_id,staff_id,rental_id,amount,payment_date
3716,338,2,8430,9.14,2024-12-01 07:08:54
3717,371,2,9043,10.27,2024-10-15 06:53:19
3718,445,2,8578,4.13,2024-10-27 13:48:24
3719,300,2,8312,3.76,2024-01-23 08:54:44
3720,245,1,7428,6.08,2024-11-05 12:28:05
3721,307,2,7392,4.85,2024-03-07 08:50:57
3722,402,2,11320,11.44,2024-02-21 07:31:51
3723,137,1,14842,5.14,2024-05-19 14:21:39
3724,141,2,13180,8.04,2024-02-29 14:45:51
3725,515,1,6154,9.82,2024-03-14 18:33:50
3726,390,1,12413,9.03,2024-06-05 23:57:54
3727,14,1,14387,8.71,2024-06-07 12:27:33
3728,170,1,9474,11.82,2024-01-18 02:10:40
3729,102,1,1954,4.96,2024-07-09 14:53:29
3730,105,1,10723,6.84,2024-09-29 05:32:33
3731,201,2,12565,2.27,2024-12-24 04:23:30
3732,458,1,7622,2.59,2024-08-05 09:35:59
3733,421,2,2232,3.76,2024-07-29 18:08:15
3734,400,1,4588,5.72,2024-07-08 22:04:44
3735,383,2,14068,4.04,2024-01-25 00:31:49
3736,575,2,11558,4.03,2024-05-03 23:20:54
3737,552,2,3985,10.06,2024-12-26 07:45:37
3738,118,1,1834,1.64,2024-10-14 14:10:41
3739,542,2,6113,11.5,2024-04-07 21:03:50
3740,342,2,14463,2.32,2024-09-16 06:02:06
3741,497,1,3944,11.58,2024-07-17 03:58:12
3742,580,2,14430,9.95,2024-10-07 10:44:28
3743,483,1,4744,8.35,2024-03-24 10:18:44
3744,413,1,13581,8.07,2024-01-21 13:40:18
3745,23,2,4006,9.7,2024-11-16 14:11:16
3746,501,2,2207,11.67,2024-06-07 18:35:02
3747,463,2,13202,6.16,2024-03-21 01:17:54
3748,468,2,7993,5.8,2024-09-10 14:12:20
3749,225,2,437,1.86,2024-12-13 09:38:13
3750,70,2,2544,1.31,2024-04-29 17:31:31
3751,253,1,8765,6.12,2024-11-19 03:05:58
3752,519,2,5039,1.92,2024-08-27 18:23:40
3753,571,1,2755,9.86,2024-06-15 16:36:11
3754,178,2,10552,9.67,2024-11-24 10:31:43
3755,152,1,2470,1.42,2024-08-08 01:15:24
3756,370,2,7400,7.52,2024-11-10 18:21:44
3757,235,2,1535,11.53,2024-01-25 21:48:13
3758,104,2,45,10.01,2024-12-23 06:54:57
3759,206,2,13798,6.45,2024-09-17 00:58:25
3760,221,2,15629,6.23,2024-11-26 03:46:07
3761,376,1,5080,9.13,2024-10-10 13:43:48
3762,459,2,1361,3.93,2024-12-15 22:04:17
3763,295,1,257,6.9,2024-10-14 15:34:08
3764,214,2,14743,2.13,2024-09-18 11:55:51
3765,447,1,12390,3.41,2024-12-13 06:30:42
3766,455,2,1786,11.55,2024-06-06 16:15:29
3767,24,1,12291,5.0,2024-01-22 22:51:49
3768,569,1,10824,11.68,2024-10-19 22:57:22
3769,419,1,4929,1.4,2024-05-20 10:33:53
3770,109,1,4588,10.87,2024-11-18 15:43:37
3771,58,2,7552,11.68,2024-07-01 02:08:17
3772,118,1,6340,8.56,2024-08-31 00:56:01
3773,50,2,15237,1.12,2024-03-19 18:33:10
3774,192,1,11430,9.89,2024-03-18 22:04:45
3775,345,1,886,7.59,2024-08-21 07:36:10
3776,335,1,12875,1.18,2024-06-16 13:33:42
3777,474,1,10476,3.38,2024-09-26 07:50:26
3778,479,1,11703,7.88,2024-08-15 19:50:06
3779,570,2,706,5.66,2024-11-02 00:45:40
3780,246,2,7451,3.96,2024-09-07 14:26:36
3781,104,2,11630,3.16,2024-04-16 16:48:34
3782,481,2,1541,5.57,2024-04-18 17:34:46
3783,146,2,4962,9.03,2024-07-02 00:37:23
3784,140,2,5168,9.17,2024-06-09 08:37:05
3785,235,2,2133,6.51,2024-02-07 10:07:34
3786,142,2,9848,2.44,2024-07-21 02:33:03
3787,487,1,8373,9.67,2024-08-05 17:47:06
3788,370,1,5803,6.16,2024-03-09 12:54:36
3789,25,1,6584,10.41,2024-09-17 23:11:40
3790,298,2,368,5.58,2024-06-13 18:26:38
3791,326,1,6358,4.76,2024-11-24 16:30:50
3792,489,1,7550,10.21,2024-02-27 11:41:42
3793,501,2,3320,6.56,2024-12-08 14:00:26
3794,117,2,7741,1.25,2024-07-05 16:53:43
3795,62,1,12158,9.79,2024-06-02 22:56:15
3796,112,2,14134,1.75,2024-05-28 18:37:50
3797,223,2,3858,6.47,2024-04-14 07:54:16
3798,139,2,15679,4.7,2024-11-13 07:00:05
3799,584,1,7024,7.58,2024-07-22 01:57:17
3800,386,1,2965,1.3,2024-12-15 00:33:24
3801,571,1,11468,8.37,2024-05-24 06:51:26
3802,332,1,12311,1.26,2024-10-03 06:47:13
3803,334,2,10997,4.6,2024-06-02 22:05:23
3804,240,1,12087,7.09,2024-01-29 09:14:40
3805,545,2,8761,5.55,2024-07-20 07:46:04
3806,300,2,4386,1.83,2024-12-30 07:49:21
3807,133,1,12953,5.08,2024-06-03 14:58:25
3808,187,1,6836,2.12,2024-07-29 00:28:32
3809,241,2,15850,7.25,2024-12-27 02:04:00
3810,479,2,14212,1.11,2024-06-22 11:55:08
3811,390,1,15652,4.95,2024-07-30 20:29:59
3812,226,1,12211,8.23,2024-10-12 09:56:58
3813,437,2,4947,4.86,2024-10-07 05:02:31
3814,24,1,2427,10.84,2024-08-18 13:58:11
3815,199,1,2735,11.32,2024-01-15 11:50:03
3816,494,1,4877,10.62,2024-02-27 13:55:28
3817,277,1,5928,11.2,2024-08-20 08:34:33
3818,186,2,5423,3.28,2024-03-08 12:52:43
3819,276,2,12209,6.15,2024-06-21 09:19:22
3820,514,1,12562,2.62,2024-02-09 22:53:31
3821,419,2,14194,7.45,2024-06-18 14:30:26
3822,234,2,5714,10.81,2024-01-15 11:11:57
3823,355,2,12581,10.9,2024-10-09 13:10:18
3824,51,1,13832,4.57,2024-07-28 09:55:50
3825,532,2,10975,10.58,2024-05-28 04:00:50
3826,513,2,2443,6.46,2024-12-21 18:09:54
3827,550,2,10706,9.39,2024-02-09 19:38:05
3828,22,2,9348,6.93,2024-11-20 17:56:17
3829,274,1,10481,9.43,2024-02-08 09:35:51
3830,395,2,2015,6.78,2024-08-14 22:13:54
3831,333,1,15382,1.34,2024-01-08 17:59:21
3832,74,1,11141,2.45,2024-01-10 11:26:37
3833,332,1,13131,8.04,2024-09-18 01:41:37
3834,315,1,483,8.03,2024-04-18 15:49:09
3835,72,1,12170,3.67,2024-06-18 22:04:34
3836,208,1,11630,1.05,2024-03-22 02:42:57
3837,486,1,12252,8.39,2024-03-20 23:40:18
3838,316,1,2229,4.67,2024-01-12 03:13:28
3839,179,2,5843,10.55,2024-10-03 00:31:21
3840,252,1,10604,2.43,2024-07-20 10:06:15
3841,227,1,3449,9.53,2024-06-15 08:34:36
3842,86,2,11174,5.02,2024-10-23 10:57:10
3843,105,1,91,3.29,2024-03-29 14:49:39
3844,205,1,5485,2.05,2024-11-14 21:43:35
3845,230,1,12904,7.67,2024-04-18 17:10:16
3846,312,1,11146,5.56,2024-08-15 18:45:39
3847,476,2,5578,10.85,2024-07-19 00:56:23
3848,26,1,684,6.99,2024-03-30 23:01:59
3849,255,2,4772,7.01,2024-10-26 00:32:16
3850,441,2,10549,8.85,2024-11-21 06:07:34
3851,38,2,1135,3.08,2024-09-27 17:32:27
3852,125,1,3476,6.71,2024-01-11 05:35:47
3853,344,2,4048,9.6,2024-06-28 20:26:24
3854,38,2,14368,5.74,2024-12-05 18:08:33
3855,309,2,14851,7.19,2024-12-20 09:44:39
3856,396,2,8290,11.26,2024-04-10 13:16:53
3857,582,1,1544,9.91,2024-06-13 15:48:05
3858,58,1,13238,4.77,2024-07-05 12:47:11
3859,292,1,11926,9.0,2024-10-21 06:17:00
3860,317,1,5490,8.23,2024-12-19 21:06:24
3861,58,1,10355,3.58,2024-04-07 00:47:17
3862,103,2,1867,5.91,2024-03-14 17:29:35
3863,205,1,13647,5.66,2024-01-04 04:59:39
3864,300,1,5148,8.4,2024-04-27 10:30:12
3865,462,1,1977,1.5,2024-09-24 02:13:07
3866,293,2,12823,7.82,2024-07-14 15:22:22
3867,256,1,9476,4.99,2024-10-03 06:38:36
3868,468,1,11725,2.11,2024-12-09 12:48:45
3869,397,2,13623,5.21,2024-05-19 16:01:27
3870,441,1,13093,10.2,2024-09-30 02:43:25
3871,291,2,12989,5.87,2024-12-16 02:05:38
3872,334,2,9082,2.59,2024-07-17 01:28:59
3873,543,1,1291,8.64,2024-07-03 11:36:15
3874,555,2,9644,8.24,2024-07-05 04:36:45
3875,334,1,9407,4.42,2024-08-20 23:44:10
3876,122,1,353,9.28,2024-06-07 11:00:30
3877,536,1,12547,9.54,2024-02-05 22:06:42
3878,112,1,4208,11.12,2024-01-04 02:40:46
3879,202,1,6396,6.49,2024-09-30 21:17:29
3880,142,1,10435,3.57,2024-01-11 10:46:10
3881,355,1,15338,8.72,2024-01-10 17:08:42
3882,420,1,4423,4.78,2024-02-24 00:13:20
3883,388,1,13654,3.66,2024-11-20 05:13:46
3884,94,1,1836,8.7,2024-02-05 10:25:37
3885,380,2,13888,2.87,2024-10-31 07:24:36
3886,326,1,5378,3.33,2024-12-10 00:24:12
3887,448,1,2886,11.54,2024-02-24 17:05:16
3888,239,2,15959,11.16,2024-01-28 18:25:41
3889,142,2,4888,9.63,2024-05-05 05:13:30
3890,131,1,8432,1.0,2024-06-11 02:32:38
3891,211,2,7178,2.72,2024-02-29 06:34:47
3892,422,1,11171,7.51,2024-09-30 03:31:07
3893,143,1,5751,7.42,2024-04-27 20:02:36
3894,479,2,9930,2.45,2024-02-17 09:25:25
3895,87,2,12716,1.59,2024-10-24 02:11:25
3896,161,1,9108,6.8,2024-05-13 11:17:16
3897,265,2,12074,1.21,2024-09-02 18:12:14
3898,181,2,7955,5.71,2024-02-06 15:33:25
3899,373,1,5471,11.09,2024-04-18 06:50:10
3900,87,2,10820,11.68,2024-01-12 10:54:53
3901,15,2,6216,5.57,2024-06-09 19:05:30
3902,220,2,15220,9.7,2024-03-11 09:08:49
3903,149,1,6992,6.35,2024-06-18 20:40:56
3904,29,2,8276,1.41,2024-10-01 14:40:18
3905,291,2,9373,9.75,2024-06-22 21:01:28
3906,402,2,12930,9.12,2024-01-16 16:48:53
3907,327,1,15220,2.55,2024-12-20 06:01:11
3908,355,1,3568,8.69,2024-06-20 08:04:56
3909,363,1,8569,9.06,2024-10-30 12:35:11
3910,336,1,7324,11.05,2024-02-27 01:02:48
3911,578,1,3064,2.89,2024-05-25 09:27:45
3912,255,2,14302,10.45,2024-10-03 00:33:18
3913,19,2,14754,1.81,2024-01-24 12:46:08
3914,38,2,7904,4.05,2024-10-03 16:32:53
3915,561,2,12780,9.8,2024-02-20 22:20:47
3916,376,2,2645,1.84,2024-05-29 10:49:14
3917,407,2,12050,9.33,2024-04-18 16:49:53
3918,25,2,15351,7.77,2024-11-11 23:03:37
3919,317,2,1288,10.48,2024-04-09 19:44:34
3920,254,1,6395,2.06,2024-04-21 06:37:35
3921,206,1,7733,6.69,2024-08-24 19:54:25
3922,248,2,1207,9.66,2024-01-01 22:01:10
3923,508,2,3882,6.6,2024-01-20 03:11:19
3924,312,2,10065,4.6,2024-08-21 14:28:54
3925,502,1,12399,5.21,2024-11-10 08:42:36
3926,13,1,5466,6.12,2024-03-06 00:00:37
3927,45,1,2056,10.76,2024-02-23 12:04:27
3928,432,1,5455,9.84,2024-10-01 09:45:38
3929,169,1,6640,9.1,2024-03-06 18:22:25
3930,226,1,11384,5.8,2024-11-22 05:18:53
3931,312,1,4526,9.27,2024-07-21 03:46:07
3932,25,1,1599,4.08,2024-02-27 21:21:20
3933,7,1,1254,6.63,2024-01-21 08:53:41
3934,444,1,8450,9.61,2024-07-10 20:42:45
3935,3,1,10669,1.9,2024-05-28 12:02:58
3936,251,1,5137,6.08,2024-05-23 12:33:39
3937,120,1,5126,6.48,2024-05-06 20:07:37
3938,509,2,13381,2.44,2024-07-05 07:52:12
3939,95,1,2652,3.41,2024-08-25 15:22:47
3940,176,1,4887,10.27,2024-07-28 22:58:55
3941,516,2,1333,8.81,2024-10-10 23:33:14
3942,125,2,2508,11.48,2024-06-03 08:03:57
3943,93,2,883,3.52,2024-01-24 11:42:32
3944,240,2,15834,8.12,2024-06-17 05:36:00
3945,275,1,2651,2.33,2024-11-15 09:22:02
3946,362,2,3598,3.73,2024-09-12 21:26:11
3947,537,2,396,7.95,2024-11-23 10:51:03
3948,279,2,6998,3.35,2024-03-01 04:09:00
3949,50,2,11842,2.12,2024-04-16 06:36:40
3950,242,1,676,4.93,2024-09-07 00:32:14
3951,232,1,2544,10.59,2024-08-11 10:00:30
3952,477,2,2542,6.29,2024-10-05 01:53:23
3953,52,2,7108,1.56,2024-11-15 04:21:01
3954,441,1,387,10.27,2024-01-06 08:27:15
3955,39,2,6284,1.27,2024-05-27 02:07:55
3956,151,2,553,6.45,2024-08-01 04:24:50
3957,91,1,9414,7.9,2024-12-13 13:35:24
3958,132,1,5176,2.0,2024-01-14 05:51:47
3959,129,1,3433,9.81,2024-01-10 23:41:16
3960,556,2,9633,4.3,2024-02-14 10:14:46
3961,443,2,415,11.1,2024-06-24 04:43:41
3962,40,2,592,9.85,2024-06-16 10:51:45
3963,416,1,353,6.55,2024-11-03 18:41:19
3964,576,1,8642,7.14,2024-07-10 03:38:48
3965,61,1,13330,5.77,2024-09-15 14:53:51
3966,204,1,643,3.19,2024-01-20 16:38:46
3967,352,2,11709,4.26,2024-05-31 16:00:58
3968,537,1,10581,7.84,2024-11-04 10:36:05
3969,105,1,4195,3.4,2024-07-04 06:26:54
3970,24,1,7115,8.28,2024-07-05 07:12:30
3971,4,2,5390,8.89,2024-06-23 19:37:21
3972,473,1,12323,9.15,2024-05-30 12:39:11
3973,465,2,13211,2.34,2024-06-18 04:16:00
3974,22,1,12497,10.76,2024-07-28 20:24:42
3975,186,1,446,1.4,2024-10-30 13:44:40
3976,472,2,10185,10.9,2024-07-01 15:17:06
3977,149,1,12894,11.61,2024-04-03 07:18:02
3978,86,2,9796,10.96,2024-11-11 17:13:34
3979,464,2,12023,9.83,2024-11-08 04:27:08
3980,21,1,14268,10.83,2024-07-28 07:13:30
3981,131,2,15458,5.81,2024-03-22 00:01:47
3982,529,2,3463,8.95,2024-10-16 04:27:49
3983,51,2,15753,4.15,2024-06-11 13:58:52
3984,274,1,7846,6.9,2024-02-11 19:29:13
3985,478,1,5329,5.74,2024-04-23 20:25:14
3986,61,1,9495,6.42,2024-12-26 05:09:33
3987,258,1,7522,11.73,2024-12-06 14:11:02
3988,272,1,7548,3.72,2024-06-21 19:10:08
3989,367,1,2650,2.48,2024-05-08 20:25:58
3990,585,1,1656,2.69,2024-10-21 01:22:36
3991,185,2,13632,9.81,2024-08-02 15:15:19
3992,145,1,12791,8.84,2024-05-05 18:09:38
3993,203,2,10076,3.63,2024-02-06 02:26:18
3994,415,1,13279,6.07,2024-02-02 21:22:12
3995,289,1,15774,1.46,2024-02-24 04:04:44
3996,573,2,6549,10.15,2024-03-14 10:36:23
3997,487,1,5570,9.37,2024-03-09 09:13:47
3998,190,2,934,6.73,2024-09-11 09:59:48
3999,236,1,1279,9.63,2024-04-15 09:22:43
4000,573,2,1565,1.18,2024-09-19 12:02:32
4001,512,2,7163,11.9,2024-05-02 11:17:03
4002,307,2,9029,4.67,2024-06-07 01:06:44
4003,248,1,1890,5.81,2024-05-12 05:23:17
4004,526,2,6294,5.7,2024-12-27 00:07:37
4005,132,2,1324,1.69,2024-11-20 12:31:20
4006,362,2,2048,4.37,2024-02-16 23:03:37
4007,566,2,3778,9.47,2024-07-19 10:49:47
4008,104,1,3518,1.65,2024-11-16 18:09:13
4009,466,1,15367,6.97,2024-07-10 05:26:30
4010,323,1,8040,3.67,2024-08-20 17:55:37
4011,219,1,6246,6.41,2024-09-13 19:59:27
4012,65,1,596,1.2,2024-02-27 16:49:28
4013,26,2,14230,1.65,2024-06-10 09:07:44
4014,540,2,7024,1.69,2024-05-19 06:29:23
4015,142,1,11477,10.92,2024-09-18 07:42:54
4016,105,2,9174,2.8,2024-06-02 20:51:54
4017,519,2,2588,5.81,2024-04-14 05:10:33
4018,525,2,3502,5.17,2024-04-03 15:52:11
4019,520,1,13281,8.31,2024-02-18 17:58:22
4020,263,2,1799,8.78,2024-08-07 23:22:10
4021,161,2,8130,10.19,2024-12-15 10:17:36
4022,557,2,7615,2.53,2024-09-20 10:35:59
4023,474,2,1338,2.38,2024-03-07 20:05:16
4024,547,1,3255,6.16,2024-06-30 15:15:38
4025,198,2,12040,2.78,2024-10-03 08:13:26
4026,539,2,11362,2.52,2024-04-26 22:52:34
4027,500,2,6768,1.22,2024-09-14 13:50:25
4028,67,2,13691,3.26,2024-03-25 05:12:05
4029,157,1,2426,8.72,2024-02-17 19:29:32
4030,361,2,126,1.0,2024-02-13 09:32:08
4031,424,1,5084,11.95,2024-07-01 10:51:03
4032,526,1,3120,8.09,2024-03-20 15:51:18
4033,527,2,904,10.36,2024-10-30 18:05:57
4034,43,1,1446,8.82,2024-07-04 08:22:57
4035,286,1,15266,5.21,2024-10-16 00:08:17
4036,224,1,1087,2.7,2024-04-17 05:56:57
4037,543,1,8530,11.87,2024-12-30 17:23:41
4038,157,1,11329,10.51,2024-02-15 15:01:31
4039,273,2,1271,10.06,2024-08-28 07:10:35
4040,237,2,15644,2.34,2024-07-24 11:45:33
4041,402,2,10279,2.52,2024-06-29 15:04:32
4042,113,2,241,2.14,2024-08-03 14:31:34
4043,445,1,15401,5.98,2024-02-17 21:44:16
4044,562,1,9483,6.03,2024-05-16 02:09:43
4045,562,2,9866,5.03,2024-01-08 03:16:46
4046,597,2,11804,8.28,2024-10-03 03:28:09
4047,209,2,543,11.75,2024-02-24 04:21:30
4048,225,2,9812,5.07,2024-11-23 15:35:46
4049,407,2,15203,3.52,2024-06-26 05:35:26
4050,441,1,1614,3.46,2024-05-11 21:54:26
4051,272,2,1193,3.77,2024-07-12 19:44:16
4052,369,2,6501,7.82,2024-11-21 13:55:51
4053,75,2,10902,8.96,2024-05-12 12:59:20
4054,359,2,8061,4.21,2024-07-01 19:27:49
4055,400,1,1003,8.93,2024-12-18 08:49:03
4056,574,1,11930,11.69,2024-11-06 21:51:55
4057,214,1,13632,3.45,2024-07-20 11:10:09
4058,217,1,12200,4.59,2024-09-15 12:41:12
4059,366,1,14523,1.85,2024-11-25 17:05:49
4060,586,2,3461,1.85,2024-04-06 16:22:56
4061,150,2,773,1.19,2024-06-17 01:04:55
4062,31,1,4463,6.93,2024-01-26 16:55:25
4063,585,1,2273,10.81,2024-04-10 12:36:39
4064,10,1,12946,11.48,2024-07-04 18:47:46
4065,494,1,11992,9.75,2024-09-09 06:35:00
4066,314,2,14522,9.32,2024-04-03 16:09:09
4067,330,1,378,2.86,2024-03-12 10:00:34
4068,436,2,12489,3.24,2024-07-25 22:00:15
4069,201,2,15086,9.92,2024-07-02 17:12:10
4070,334,1,11887,4.85,2024-01-20 07:59:04
4071,200,2,8516,7.62,2024-07-12 17:26:36
4072,497,2,12789,7.11,2024-01-04 01:26:25
4073,450,2,15714,6.96,2024-11-30 03:34:51
4074,283,1,2340,7.93,2024-07-28 23:09:18
4075,555,2,3842,10.75,2024-10-09 13:04:35
4076,526,2,15705,2.35,2024-03-22 15:50:10
4077,305,1,14724,10.07,2024-11-28 02:02:21
4078,288,1,3072,3.82,2024-11-10 13:57:27
4079,46,1,721,5.57,2024-07-31 18:18:45
4080,247,1,5601,5.77,2024-04-12 10:43:51
4081,66,1,8201,4.21,2024-10-15 17:07:16
4082,88,2,4681,11.84,2024-04-16 00:44:56
4083,484,1,10590,7.81,2024-10-24 14:09:18
4084,437,1,13963,2.13,2024-09-01 15:44:17
4085,554,1,6361,4.56,2024-02-26 17:10:39
4086,489,1,11461,5.39,2024-02-16 08:43:11
4087,564,2,3339,9.8,2024-10-11 20:36:33
4088,237,2,9242,6.85,2024-06-14 19:41:33
4089,568,1,5220,8.37,2024-06-30 11:48:46
4090,196,1,12207,1.15,2024-08-30 21:18:25
4091,189,2,4464,5.33,2024-07-20 10:09:38
4092,582,1,1295,8.37,2024-11-23 01:20:53
4093,507,1,4524,8.92,2024-07-22 12:42:36
4094,214,1,11411,10.28,2024-02-14 03:46:21
4095,56,1,9016,7.34,2024-01-30 00:47:51
4096,75,2,1601,3.14,2024-10-03 10:25:26
4097,452,2,15033,5.53,2024-04-27 02:06:32
4098,240,2,9008,5.8,2024-08-07 08:34:49
4099,103,1,6451,4.67,2024-02-04 17:15:44
4100,391,2,1686,6.67,2024-11-10 05:30:08
4101,190,1,7236,6.57,2024-04-21 19:08:10
4102,568,1,5380,6.31,2024-07-31 18:28:31
4103,108,1,8081,7.25,2024-02-05 05:48:46
4104,375,1,5879,8.21,2024-12-15 00:44:09
4105,325,1,4606,6.95,2024-04-09 01:53:17
4106,301,1,9246,4.95,2024-05-02 16:24:35
4107,37,1,11313,1.46,2024-08-30 20:56:37
4108,257,1,4788,6.23,2024-07-24 05:28:21
4109,165,1,14002,6.42,2024-06-01 03:17:54
4110,352,2,14312,4.7,2024-12-01 10:36:15
4111,226,1,8250,5.68,2024-03-13 00:28:05
4112,131,2,6305,5.1,2024-12-02 14:59:11
4113,219,2,9278,2.53,2024-12-27 04:35:50
4114,135,1,6338,4.61,2024-06-22 03:29:22
4115,240,2,489,7.87,2024-11-06 14:35:56
4116,227,2,5388,8.77,2024-12-19 19:21:40
4117,28,1,6820,6.59,2024-07-23 12:27:07
4118,8,2,13824,9.58,2024-07-25 16:27:32
4119,68,1,2718,9.56,2024-02-12 04:42:06
4120,21,2,1716,8.18,2024-04-20 11:05:05
4121,276,2,10459,4.47,2024-12-07 15:35:30
4122,306,2,13445,10.1,2024-12-07 15:47:07
4123,573,2,1352,6.76,2024-10-23 23:03:07
4124,329,2,14970,9.31,2024-05-01 14:06:24
4125,192,1,15167,7.96,2024-10-01 04:21:26
4126,533,2,15786,2.5,2024-08-02 23:41:07
4127,77,1,13881,5.53,2024-06-14 04:53:44
4128,91,1,7301,10.38,2024-12-21 23:46:09
4129,233,2,8220,11.69,2024-02-02 03:10:48
4130,555,1,136,8.99,2024-06-19 05:52:04
4131,498,1,1522,8.09,2024-05-20 13:06:35
4132,187,2,10511,9.58,2024-12-15 00:36:39
4133,201,1,724,7.13,2024-06-14 19:39:27
4134,207,1,12508,11.53,2024-11-19 06:24:32
4135,256,2,2360,1.25,2024-08-23 12:40:19
4136,34,1,4786,9.81,2024-12-22 17:14:48
4137,551,1,3222,11.63,2024-06-20 21:21:41
4138,23,2,5991,3.91,2024-06-05 22:20:50
4139,570,1,2408,7.0,2024-04-04 12:04:31
4140,525,2,12418,9.7,2024-05-31 15:03:11
4141,365,1,546,1.77,2024-01-02 23:26:36
4142,366,2,181,10.81,2024-05-29 04:44:09
4143,398,2,1465,1.36,2024-09-14 14:55:28
4144,481,1,12003,3.48,2024-09-21 10:54:54
4145,130,2,14494,11.15,2024-08-31 01:32:04
4146,375,2,2782,1.6,2024-12-02 14:09:09
4147,524,2,7941,6.2,2024-12-28 09:03:37
4148,437,2,15499,10.21,2024-06-25 11:45:55
4149,36,2,9518,3.82,2024-12-15 19:58:14
4150,379,1,13793,7.64,2024-12-21 19:14:17
4151,349,1,6018,5.54,2024-11-04 06:37:30
4152,385,2,6739,7.88,2024-09-02 17:27:10
4153,532,2,12176,3.04,2024-07-11 13:47:08
4154,589,2,603,7.26,2024-11-05 12:47:42
4155,557,2,5456,2.83,2024-11-09 23:16:38
4156,539,1,9398,6.76,2024-05-12 13:09:01
4157,560,2,6624,2.29,2024-07-05 18:19:13
4158,456,2,10686,1.02,2024-08-14 17:43:47
4159,428,1,2036,9.94,2024-12-03 03:42:13
4160,74,2,1148,11.17,2024-09-02 23:38:47
4161,60,1,13153,11.3,2024-05-05 23:14:49
4162,72,1,773,8.44,2024-02-09 23:13:49
4163,289,2,14579,2.48,2024-04-03 21:55:51
4164,289,1,9957,2.64,2024-07-23 21:31:06
4165,282,1,10714,10.3,2024-03-10 01:53:21
4166,116,2,13488,3.66,2024-07-20 22:46:57
4167,20,1,15059,6.69,2024-07-03 00:31:27
4168,269,1,171,10.08,2024-07-03 18:59:10
4169,382,1,5879,10.1,2024-09-20 23:56:25
4170,43,2,6145,2.93,2024-02-14 16:52:48
4171,504,1,11714,7.23,2024-05-16 10:30:36
4172,72,2,3809,7.36,2024-08-06 21:06:53
4173,466,1,4705,9.28,2024-04-19 03:19:57
4174,126,2,10605,8.39,2024-10-01 04:56:35
4175,560,1,5482,9.75,2024-07-03 07:15:20
4176,274,1,3634,10.87,2024-07-08 13:42:26
4177,67,1,6111,5.4,2024-08-09 17:34:00
4178,297,2,9950,1.8,2024-03-27 16:52:12
4179,588,1,15750,4.02,2024-05-30 01:01:01
4180,505,1,15373,9.02,2024-01-31 22:49:31
4181,192,1,6824,4.89,2024-08-30 11:51:58
4182,344,1,7919,8.91,2024-01-03 13:40:59
4183,20,2,7601,11.75,2024-07-17 16:53:48
4184,186,1,14482,4.32,2024-03-31 02:09:50
4185,280,2,5936,9.93,2024-02-29 20:35:08
4186,157,2,11936,3.65,2024-12-28 23:58:08
4187,491,1,5517,9.77,2024-09-26 00:16:05
4188,249,1,9449,9.57,2024-09-21 21:20:53
4189,337,2,1198,3.5,2024-10-26 13:23:19
4190,139,2,10398,9.84,2024-11-28 02:56:49
4191,129,2,2565,7.06,2024-01-06 23:18:20
4192,286,2,3655,3.05,2024-08-20 21:27:47
4193,31,2,605,9.82,2024-02-24 19:33:02
4194,26,2,4048,6.29,2024-08-09 02:37:28
4195,422,1,9692,4.75,2024-09-30 12:15:00
4196,167,1,15309,9.79,2024-04-16 08:08:17
4197,228,1,7822,8.59,2024-11-12 17:14:49
4198,414,1,10869,5.92,2024-12-03 19:43:17
4199,579,1,2160,3.3,2024-08-29 08:53:36
4200,427,1,12985,1.43,2024-06-14 15:05:35
4201,78,1,13096,6.73,2024-07-29 05:14:41
4202,112,1,11835,5.32,2024-11-01 14:47:13
4203,570,2,9158,3.1,2024-08-09 10:31:48
4204,415,2,14315,6.08,2024-05-27 09:24:25
4205,560,1,3612,4.85,2024-11-07 06:45:27
4206,83,1,9074,11.89,2024-12-06 20:28:23
4207,124,1,12136,9.37,2024-07-10 21:19:23
4208,509,2,9560,5.5,2024-04-13 10:35:21
4209,582,2,2750,6.52,2024-10-30 10:15:49
4210,473,1,2282,1.42,2024-10-28 22:34:13
4211,535,2,4739,8.78,2024-12-21 06:27:31
4212,438,2,13951,6.59,2024-07-11 22:50:52
4213,197,2,6801,10.82,2024-04-10 03:20:14
4214,500,2,8667,7.85,2024-02-15 12:37:50
4215,360,1,6390,1.04,2024-07-25 03:28:04
4216,576,1,15699,9.61,2024-12-23 23:33:34
4217,283,2,1600,8.89,2024-02-20 11:38:36
4218,115,2,4200,2.56,2024-07-15 14:07:47
4219,95,1,11808,4.66,2024-02-11 14:57:45
4220,343,1,6424,1.04,2024-01-12 02:56:41
4221,89,2,4318,7.57,2024-05-17 10:24:39
4222,30,1,5292,5.32,2024-01-18 22:03:59
4223,88,1,8089,5.68,2024-10-21 15:34:36
4224,172,1,11089,11.7,2024-04-22 05:45:38
4225,247,1,12616,4.91,2024-03-16 17:38:15
4226,293,2,3520,3.07,2024-10-25 23:15:25
4227,131,2,5052,5.87,2024-08-16 07:31:20
4228,451,1,12523,8.09,2024-03-02 10:43:05
4229,395,2,13653,9.37,2024-01-08 05:34:43
4230,38,1,1386,6.35,2024-09-16 17:35:31
4231,34,1,13688,3.76,2024-05-24 16:22:19
4232,21,1,15789,11.36,2024-06-22 15:50:28
4233,66,2,7868,3.14,2024-11-18 08:08:42
